laptop_id,name,price,price_before_discount,discount_pct,status,delivery_to_nairobi,seller,seller_shipping_speed,seller_quality-score,seller_customer_rating,seller_score,seller's_followers,scraped_at
325698864,"Getac Refurbished EX-UK K120, 12.5"" FHD Touchscreen, Rugged, 2-in-1, Intel Core i5-8250U, 4G LTE, 16GB, 256GB SSD, Keyboard, Windows 11 Pro","KSh 26,555","KSh 31,000",14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130,2026-01-26 20:10:11
9556222,"Lenovo Refurbished 8GB RAM, 500GB Hard Disk, X131e 12.5'' Screen Display, HDMI Port & Bluetooth,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger + Free Wireless Mouse + Free Extension","KSh 16,500","KSh 20,000",18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,DigitalSmart  Print,Good,Excellent,Average,84%,17,2026-01-26 20:10:12
318671765,"LENOVO-THINKPAD X240 8GB RAM, 256GB SSD, Intel Core i5, 12.5'' Screen Display, Windows 10 PRO Activated, Office & Basic software Installed +Charger(REFURBISHED)","KSh 16,999","KSh 25,000",32%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Trudy Comps,Good,Excellent,,90%,4,2026-01-26 20:10:43
326518759,HP EliteBook 840 G5 Intel Core i7 8th Gen8GB RAM 256GB SSD 14 Inch FHD Screen Windows 11 REFURBISHED,"KSh 31,000","KSh 40,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7,2026-01-26 20:10:45
309869890,Lenovo ThinkPad X390 Core I5-8th Gen 16GB Ram 256GB SSD Refurbished -Black-Win 10pro,"KSh 25,999","KSh 38,000",32%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MOBI STORES,Excellent,Average,Good,80%,41,2026-01-26 20:10:46
325740559,"HP  EliteBook 820 Core I5, 8GB RAM 500GB HDD -12.5inch , Black Refurbished Windows 10 (6 Months WRTY","KSh 18,500","KSh 28,999",36%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20,2026-01-26 20:10:47
10018789,"Apple MacBook Pro 15-inch (A1286, Intel Core i7, 4GB RAM, 500GB HDD, macOS High Sierra) – Refurbished",,"KSh 34,000",41%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Megacomps ICT hub,Poor,Very Poor,Excellent,46%,237,2026-01-26 20:10:48
315076071,"DELL Latitude 5300 Core I5 Touchscreen-8th Gen-8GB RAM -256GB SSD-Refurbished-Windows 11 Pro, Office 2021,  13Inch + Wireless Mouse","KSh 24,224","KSh 30,000",19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,AVELORA INNOVATIONS LTD,Good,Very Poor,Good,56%,27,2026-01-26 20:10:49
326058275,Lenovo Lenovo__ ThinkPad X390 Yoga X360 Core i5 8th Gen 16GB RAM 256GB SSD 13.3 Inch Full HD Touchscreen 2 in 1 Convertible Refurbished Laptop + Stylus Pen + Sleeve,"KSh 32,999","KSh 49,999",34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Trudy Comps,Good,Excellent,,90%,4,2026-01-26 20:11:20
325974488,"HP  EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD Refurblished Laptop- Windows 11-14""-Silver (6 Months WRTY)","KSh 27,500","KSh 35,000",21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitaltech Computers,,,,,,2026-01-26 20:13:21
324940505,"Lenovo  ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display Refurbished 6months Warranty","KSh 19,949","KSh 30,000",34%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Delta System,Good,Excellent,Average,82%,16,2026-01-26 20:13:22
314095467,HP  Elitebook 850 G5 Intel Core I7 8th Gen 8GB RAM 256GB SSD 15.6 Inch FHD Display windows 10 pro installed plus complete charger,"KSh 35,000","KSh 360,000",90%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56,2026-01-26 20:13:23
325512285,"Lenovo  ThinkPad X280 Intel Core i5 8th generation 8GB RAM 256GB SSD 12.5"" FHD IPS Display Refurbished Windows 11 Pro 64bit Office 2021  + Laptop Bag","KSh 20,424","KSh 30,000",32%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 20:13:23
326520602,DELL Latitude 5480 7th Gen Intel Core i5 8GB RAM 256GB SSD 14 Inch Screen Business Laptop Windows 11 REFRUBISHED,"KSh 18,500","KSh 25,000",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7,2026-01-26 20:13:24
322739819,"DELL Latitude 5310 13.3 Inch Refurbished, Core I7 10th Gen, 16GB RAM, 256GB SSD + Mouse","KSh 43,999",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MobiGlobe Ke,Good,Excellent,,88%,61,2026-01-26 20:14:55
604709,"HP Zbook 15 G3 Core I7 6th Gen 16GB RAM 256GB SSD + 4GB Graphics 15.6""-Refurb",,"KSh 72,000",32%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BOSY TECHNOLOGIES,Good,Excellent,Excellent,96%,25,2026-01-26 20:14:57
319365094,"HP EliteBook 840 G4 Intel Core  I5,8GB Ram,256GB SSD, Windows 10 Pro","KSh 22,500","KSh 56,000",60%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10,2026-01-26 20:14:58
325817315,"HP   EliteBook x360 1030 G4, 2 in 1 convertible, Intel Core I5, 8th Gen, 16GB RAM, 256GB SSD, 13.3"" Inch, FHD Touchscreen, Windows 11 Pro Installed And Activated Microsoft 2021 - Silver + Bonus Wireless Mouse. (6 Months WRTY)","KSh 42,999","KSh 69,999",39%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 20:14:59
267701907,"DELL Latitude 7280, Core I5 6TH GEN 8GB RAM 256GB SSD, 12.5"" Refurbished Windows 11 pro installed office 2021 activated","KSh 19,999","KSh 35,000",43%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-26 20:15:00
325475865,"HP EliteBook 840 Refurbished Intel Core I5 -8GB Ram -256GB SSD-Black-14""","KSh 16,800","KSh 18,000",7%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200,2026-01-26 20:15:01
319355022,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop Plus Free Wireless Mouse","KSh 31,824","KSh 40,000",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Tech Laptops,Excellent,Excellent,Excellent,98%,17,2026-01-26 20:15:02
604580,"Refurbished Latitude 7280, Core I5 -7300U 7th Gen  2.60GHz, 8GB RAM, 256GB SSD, - 12.5""  (6 Months WRTY)","KSh 17,899","KSh 35,999",50%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Dansie Enterprise,Good,Good,Average,82%,1160,2026-01-26 20:15:03
322770307,Lenovo Refurbished Thinkpad T480s Touchscreen  Core I5 8GB RAM 256GB SSD 14 Inch FHD 8TH GEN,"KSh 27,999","KSh 35,000",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-26 20:15:05
325581678,HP Refurbished Probook 635 Aero G8,"KSh 29,000","KSh 32,000",9%,4 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Tehillah Distributors,Very Poor,Excellent,Good,68%,10,2026-01-26 20:15:06
9553267,"HP Refurbished EX-UK ZBook 14u G6 14"" Mobile Workstation, Intel Core i5-8265U, 16 GB RAM, 256 GB SSD, Windows 11 Pro,",,"KSh 40,000",15%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-26 20:15:07
280096046,"HP EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD - Windows 11-14""-Silver (6 Months WRTY)","KSh 32,999","KSh 40,000",18%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TheRoberts KE enterprise,Average,Excellent,,84%,10,2026-01-26 20:15:38
324363077,HP EliteBook Folio 1040 G1 Intel Core I5 8GB RAM 256GB,"KSh 21,899","KSh 25,999",16%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TheRoberts KE enterprise,Average,Excellent,,84%,10,2026-01-26 20:16:09
